Genus_Level	G1_1.d0	G1_1.ep	G1_10.d0	G1_10.ep	G1_11.d0	G1_11.ep	G1_12.d0	G1_12.ep	G1_2.d0	G1_2.ep	G1_4.d0	G1_4.ep	G1_6.d0	G1_6.ep	G1_8.d0	G1_8.ep	G2_1.d0	G2_1.ep	G2_11.d0	G2_11.ep	G2_12.d0	G2_12.ep	G2_3.d0	G2_3.ep	G2_4.d0	G2_4.ep	G2_6.d0	G2_6.ep	G2_7.d0	G2_7.ep	G2_8.d0	G2_8.ep	G3_1.d0	G3_1.ep	G3_10.d0	G3_10.ep	G3_11.d0	G3_11.ep	G3_12.d0	G3_12.ep	G3_2.d0	G3_2.ep	G3_3.d0	G3_3.ep	G3_7.d0	G3_7.ep	G3_9.d0	G3_9.ep	G4_1.d0	G4_1.ep	G4_10.d0	G4_10.ep	G4_11.d0	G4_11.ep	G4_12.d0	G4_12.ep	G4_4.d0	G4_4.ep	G4_5.d0	G4_5.ep	G4_6.d0	G4_6.ep	G4_7.d0	G4_7.ep	G5_1.d0	G5_1.ep	G5_10.d0	G5_10.ep	G5_12.d0	G5_12.ep	G5_2.d0	G5_2.ep	G5_4.d0	G5_4.ep	G5_6.d0	G5_6.ep	G5_8.d0	G5_8.ep	G5_9.d0	G5_9.ep	G6_1.d0	G6_1.ep	G6_11.d0	G6_11.ep	G6_12.d0	G6_12.ep	G6_3.d0	G6_3.ep	G6_4.d0	G6_4.ep	G6_6.d0	G6_6.ep	G6_8.d0	G6_8.ep	G6_9.d0	G6_9.ep
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_FCS020_group	199.0	104.0	77.0	156.0	77.0	71.0	0.0	0.0	89.0	294.0	173.0	86.0	26.0	182.0	813.0	548.0	80.0	6.0	192.0	0.0	233.0	0.0	22.0	0.0	151.0	6.0	167.0	0.0	0.0	0.0	25.0	0.0	165.0	0.0	112.0	11.0	66.0	24.0	26.0	0.0	57.0	0.0	44.0	0.0	49.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	73.0	0.0	122.0	0.0	125.0	0.0	57.0	0.0	17.0	0.0	101.0	0.0	70.0	0.0	26.0	0.0	95.0	0.0	116.0	0.0	26.0	0.0	42.0	0.0	148.0	0.0	0.0	0.0	0.0	9.0	109.0	0.0	226.0	0.0	127.0	0.0	200.0	0.0	143.0	0.0	71.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_ND3007_group	0.0	13.0	0.0	0.0	6.0	13.0	0.0	0.0	0.0	12.0	12.0	11.0	9.0	12.0	17.0	18.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	23.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	14.0	0.0	8.0	0.0	0.0	15.0	0.0	0.0	10.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	19.0	0.0	12.0	0.0	0.0	0.0	15.0	0.0	0.0	21.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group	29906.0	20771.0	16450.0	12004.0	29696.0	7404.0	2695.0	0.0	26369.0	25615.0	24722.0	28321.0	2546.0	21282.0	62932.0	76978.0	14310.0	1927.0	19927.0	113.0	17725.0	1091.0	3970.0	621.0	26062.0	1072.0	32941.0	792.0	18.0	52.0	6753.0	324.0	25462.0	102.0	16956.0	190.0	6515.0	0.0	12274.0	91.0	17991.0	0.0	11216.0	144.0	14513.0	103.0	6332.0	37.0	566.0	57.0	1275.0	88.0	3985.0	222.0	6549.0	80.0	15317.0	0.0	12315.0	108.0	19171.0	276.0	8563.0	34.0	9355.0	503.0	15646.0	18.0	31494.0	10.0	18670.0	33.0	20300.0	53.0	4108.0	385.0	6223.0	472.0	12603.0	183.0	181.0	324.0	12634.0	126.0	19677.0	331.0	32339.0	202.0	38062.0	82.0	29553.0	0.0	26309.0	288.0	22123.0	87.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4B4_group	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-001	3212.0	973.0	140.0	507.0	367.0	604.0	56.0	0.0	2616.0	3246.0	1170.0	1390.0	1015.0	2386.0	1710.0	2064.0	1054.0	21.0	1137.0	0.0	1361.0	49.0	348.0	0.0	5702.0	70.0	543.0	46.0	0.0	0.0	450.0	0.0	1603.0	0.0	956.0	21.0	338.0	0.0	206.0	0.0	1020.0	0.0	141.0	0.0	1132.0	0.0	588.0	0.0	0.0	0.0	128.0	7.0	387.0	0.0	550.0	0.0	1765.0	0.0	2293.0	0.0	216.0	0.0	30.0	0.0	1921.0	106.0	2201.0	0.0	943.0	0.0	1305.0	0.0	333.0	0.0	233.0	31.0	375.0	0.0	3050.0	0.0	0.0	97.0	456.0	16.0	697.0	0.0	817.0	0.0	1933.0	13.0	1005.0	0.0	1176.0	0.0	2567.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-006	182.0	591.0	48.0	188.0	62.0	69.0	30.0	0.0	721.0	569.0	127.0	68.0	0.0	278.0	164.0	389.0	31.0	150.0	173.0	0.0	247.0	0.0	144.0	0.0	91.0	0.0	189.0	6.0	0.0	0.0	0.0	0.0	152.0	0.0	115.0	0.0	676.0	0.0	140.0	0.0	70.0	0.0	582.0	0.0	0.0	0.0	478.0	0.0	0.0	4.0	12.0	0.0	124.0	0.0	98.0	0.0	251.0	0.0	252.0	0.0	143.0	0.0	14.0	0.0	364.0	95.0	229.0	0.0	862.0	0.0	89.0	0.0	59.0	0.0	245.0	72.0	73.0	8.0	104.0	0.0	5.0	59.0	148.0	7.0	209.0	0.0	191.0	0.0	159.0	0.0	230.0	0.0	111.0	0.0	82.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-008	0.0	0.0	0.0	5.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010	77.0	119.0	16.0	31.0	23.0	19.0	0.0	0.0	57.0	51.0	38.0	13.0	0.0	38.0	0.0	53.0	44.0	0.0	29.0	21.0	45.0	0.0	9.0	0.0	24.0	21.0	61.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	46.0	0.0	36.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	29.0	0.0	5.0	0.0	11.0	0.0	58.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	14.0	0.0	31.0	31.0	0.0	0.0	2.0	0.0	0.0	30.0	0.0	65.0	0.0	49.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Marvinbryantia	0.0	0.0	92.0	104.0	36.0	716.0	0.0	0.0	0.0	101.0	24.0	45.0	72.0	324.0	249.0	552.0	100.0	43.0	234.0	8.0	67.0	0.0	13.0	0.0	45.0	0.0	172.0	0.0	0.0	0.0	46.0	0.0	44.0	0.0	40.0	537.0	246.0	506.0	0.0	12.0	582.0	0.0	0.0	0.0	291.0	74.0	28.0	0.0	0.0	0.0	60.0	0.0	145.0	0.0	166.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	10.0	0.0	240.0	16.0	291.0	0.0	166.0	0.0	88.0	0.0	100.0	0.0	0.0	0.0	496.0	0.0	35.0	0.0	0.0	0.0	37.0	0.0	96.0	0.0	244.0	0.0	37.0	0.0	418.0	0.0	223.0	0.0	170.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Oribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia	1061.0	767.0	1252.0	438.0	788.0	526.0	127.0	0.0	914.0	1075.0	794.0	886.0	270.0	1129.0	769.0	837.0	958.0	173.0	1362.0	0.0	1651.0	56.0	266.0	27.0	2422.0	96.0	4786.0	164.0	0.0	44.0	694.0	0.0	1982.0	0.0	1100.0	68.0	471.0	0.0	1784.0	6.0	559.0	0.0	916.0	0.0	1036.0	0.0	783.0	0.0	34.0	0.0	96.0	0.0	382.0	4.0	268.0	0.0	1038.0	76.0	924.0	5.0	585.0	58.0	202.0	0.0	698.0	38.0	1638.0	0.0	1673.0	28.0	1357.0	0.0	1026.0	8.0	168.0	10.0	247.0	0.0	3463.0	0.0	11.0	25.0	678.0	8.0	2065.0	8.0	10692.0	26.0	2164.0	0.0	1748.0	2.0	703.0	0.0	582.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tuzzerella	0.0	70.0	0.0	48.0	87.0	30.0	0.0	0.0	54.0	54.0	0.0	79.0	0.0	72.0	145.0	95.0	20.0	0.0	73.0	0.0	97.0	0.0	5.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	64.0	0.0	0.0	0.0	47.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	109.0	0.0	112.0	0.0	0.0	0.0	22.0	0.0	23.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella	17.0	32.0	0.0	0.0	25.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	0.0	64.0	0.0	0.0	0.0	5.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	5.0	0.0	11.0	0.0	13.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	12.0	0.0	27.0	0.0	44.0	0.0	2.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_eligens_group	40.0	37.0	0.0	22.0	43.0	40.0	0.0	0.0	25.0	37.0	28.0	40.0	0.0	40.0	52.0	38.0	0.0	0.0	32.0	19.0	29.0	0.0	0.0	48.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	32.0	0.0	19.0	5.0	0.0	16.0	0.0	0.0	27.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	22.0	27.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	27.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	19.0	48.0	0.0	44.0	16.0	0.0	0.0	41.0	15.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_fissicatena_group	148.0	186.0	104.0	221.0	792.0	0.0	0.0	0.0	196.0	0.0	180.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	195.0	0.0	335.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	313.0	0.0	605.0	0.0	423.0	0.0	304.0	0.0	156.0	0.0	255.0	0.0	0.0	0.0	104.0	0.0	149.0	0.0	197.0	0.0	0.0	0.0	138.0	0.0	191.0	48.0	88.0	0.0	203.0	3.0	0.0	0.0	159.0	0.0	419.0	0.0	125.0	0.0	741.0	0.0	127.0	0.0	37.0	0.0	0.0	0.0	268.0	0.0	564.0	0.0	117.0	0.0	63.0	0.0	455.0	0.0	236.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	46.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	67.0	35.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	13.0	0.0	16.0	0.0	0.0	40.0	18.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	21.0	42.0	0.0	0.0	0.0	26.0	45.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_oxidoreducens_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	136.0	0.0	0.0	35.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ruminantium_group	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	22.0	31.0	0.0	0.0	36.0	0.0	23.0	46.0	0.0	20.0	0.0	0.0	0.0	36.0	0.0	37.0	24.0	47.0	0.0	0.0	0.0	13.0	0.0	0.0	25.0	27.0	19.0	0.0	0.0	0.0	32.0	0.0	18.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	18.0	7.0	0.0	0.0	21.0	0.0	23.0	0.0	0.0	0.0	17.0	0.0	20.0	0.0	0.0	0.0	0.0	10.0	0.0	17.0	28.0	0.0	0.0	19.0	0.0	0.0	0.0	36.0	33.0	0.0	29.0	0.0	39.0	0.0	0.0	0.0	36.0	43.0	24.0	10.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group	0.0	0.0	0.0	18.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	21.0	0.0	0.0	0.0	30.0	0.0	30.0	0.0	76.0	0.0	0.0	0.0	10.0	0.0	14.0	0.0	21.0	14.0	0.0	20.0	11.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	44.0	0.0	10.0	0.0	0.0	15.0	67.0	0.0	0.0	0.0	9.0	30.0	11.0	22.0	0.0	0.0	50.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_xylanophilum_group	953.0	610.0	363.0	91.0	363.0	168.0	118.0	0.0	924.0	937.0	414.0	169.0	0.0	187.0	933.0	778.0	436.0	168.0	577.0	13.0	858.0	0.0	191.0	44.0	499.0	33.0	832.0	0.0	0.0	0.0	260.0	0.0	555.0	0.0	94.0	0.0	443.0	0.0	551.0	0.0	567.0	0.0	471.0	0.0	56.0	0.0	56.0	0.0	28.0	0.0	37.0	0.0	368.0	0.0	375.0	0.0	357.0	0.0	457.0	0.0	549.0	0.0	196.0	0.0	337.0	88.0	890.0	0.0	1369.0	0.0	1183.0	14.0	680.0	0.0	398.0	23.0	162.0	0.0	230.0	0.0	0.0	74.0	542.0	0.0	0.0	0.0	2161.0	0.0	1158.0	0.0	1726.0	0.0	1288.0	0.0	65.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured	7215.0	1623.0	1203.0	1656.0	1677.0	1014.0	315.0	0.0	2025.0	2708.0	8222.0	7145.0	748.0	5992.0	5433.0	4804.0	1413.0	82.0	3963.0	22.0	3236.0	63.0	668.0	83.0	2612.0	137.0	6348.0	19.0	0.0	0.0	489.0	3.0	2811.0	3.0	2162.0	468.0	950.0	324.0	815.0	0.0	2470.0	5.0	3690.0	0.0	1125.0	2298.0	615.0	2.0	29.0	0.0	138.0	0.0	878.0	0.0	601.0	0.0	2737.0	0.0	1920.0	0.0	1270.0	0.0	491.0	0.0	1844.0	84.0	2075.0	0.0	3304.0	0.0	2043.0	5.0	2065.0	12.0	295.0	42.0	989.0	96.0	3962.0	29.0	8.0	56.0	890.0	0.0	5529.0	0.0	8199.0	0.0	5030.0	0.0	3174.0	0.0	3558.0	32.0	1942.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.0	52.0	0.0	13.0	49.0	16.0	0.0	0.0	6.0	25.0	11.0	7.0	17.0	44.0	48.0	26.0	26.0	26.0	47.0	0.0	51.0	4.0	12.0	17.0	32.0	24.0	44.0	39.0	0.0	0.0	0.0	0.0	51.0	0.0	86.0	12.0	31.0	0.0	53.0	3.0	119.0	0.0	50.0	0.0	25.0	0.0	6.0	0.0	18.0	0.0	0.0	0.0	33.0	0.0	29.0	0.0	7.0	0.0	26.0	0.0	0.0	5.0	5.0	0.0	9.0	0.0	22.0	0.0	28.0	7.0	46.0	0.0	15.0	0.0	0.0	0.0	10.0	0.0	63.0	0.0	0.0	0.0	0.0	16.0	50.0	11.0	136.0	0.0	30.0	0.0	54.0	0.0	15.0	0.0	32.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	0.0	6.0	0.0	24.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus	411.0	568.0	181.0	268.0	257.0	206.0	7.0	0.0	506.0	359.0	195.0	376.0	0.0	498.0	359.0	394.0	236.0	45.0	147.0	15.0	138.0	10.0	30.0	38.0	326.0	60.0	599.0	61.0	0.0	0.0	62.0	0.0	251.0	0.0	215.0	23.0	0.0	15.0	39.0	0.0	140.0	0.0	138.0	12.0	200.0	18.0	139.0	7.0	14.0	0.0	7.0	9.0	2.0	15.0	174.0	0.0	455.0	0.0	467.0	15.0	225.0	0.0	134.0	10.0	745.0	18.0	582.0	0.0	210.0	0.0	111.0	0.0	200.0	0.0	45.0	0.0	182.0	29.0	245.0	21.0	0.0	16.0	68.0	20.0	272.0	18.0	261.0	18.0	831.0	0.0	553.0	7.0	213.0	20.0	204.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__UCG-008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
