NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY		426	0.22703514	1.125035	0.18072289	0.4689457	1.0	6353	tags=37%, list=32%, signal=54%	
GOBP_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		96	0.2676985	1.1248769	0.24734043	0.4690733	1.0	5876	tags=38%, list=30%, signal=53%	
GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS		24	0.35780722	1.1248162	0.3127962	0.46895343	1.0	2130	tags=25%, list=11%, signal=28%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		66	0.28649157	1.1247759	0.27034482	0.46880165	1.0	4710	tags=30%, list=24%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION		38	0.3187779	1.124069	0.28959277	0.47020337	1.0	3217	tags=21%, list=16%, signal=25%	
GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY		33	0.32997677	1.123907	0.30852714	0.47033262	1.0	2238	tags=18%, list=11%, signal=20%	
GOBP_MEGAKARYOCYTE_DIFFERENTIATION	GOBP_MEGAKARYOCYTE_DIFFERENTIATION		50	0.3009973	1.1238565	0.2597968	0.4701863	1.0	4351	tags=30%, list=22%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS		49	0.30029118	1.1234537	0.27351665	0.47085768	1.0	2996	tags=27%, list=15%, signal=31%	
GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY		60	0.28431782	1.1230386	0.26694915	0.4715616	1.0	4719	tags=28%, list=24%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION		16	0.38413602	1.122968	0.2973396	0.47145948	1.0	2665	tags=25%, list=13%, signal=29%	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION		40	0.31616372	1.1229392	0.29558823	0.47126603	1.0	4200	tags=33%, list=21%, signal=41%	
GOBP_FIBROBLAST_APOPTOTIC_PROCESS	GOBP_FIBROBLAST_APOPTOTIC_PROCESS		31	0.33041504	1.1226807	0.304414	0.47162452	1.0	5309	tags=39%, list=27%, signal=53%	
GOBP_REGULATION_OF_LYASE_ACTIVITY	GOBP_REGULATION_OF_LYASE_ACTIVITY		44	0.30673385	1.1226182	0.27325583	0.47152326	1.0	8178	tags=57%, list=41%, signal=97%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION		16	0.39978105	1.1223041	0.31672025	0.47197008	1.0	5958	tags=63%, list=30%, signal=89%	
GOBP_ERYTHROCYTE_DEVELOPMENT	GOBP_ERYTHROCYTE_DEVELOPMENT		49	0.2968891	1.1218057	0.29891303	0.47284156	1.0	4930	tags=29%, list=25%, signal=38%	
