NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION		56	0.27146453	1.0512246	0.38853502	0.54445994	1.0	659	tags=13%, list=3%, signal=13%	
GOBP_T_HELPER_17_CELL_DIFFERENTIATION	GOBP_T_HELPER_17_CELL_DIFFERENTIATION		34	0.29606932	1.0511593	0.386172	0.5443462	1.0	657	tags=9%, list=3%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		350	0.20317823	1.0511057	0.3426295	0.54419255	1.0	3791	tags=22%, list=19%, signal=26%	
GOBP_MESODERMAL_CELL_DIFFERENTIATION	GOBP_MESODERMAL_CELL_DIFFERENTIATION		20	0.3387874	1.0507863	0.37351444	0.5446826	1.0	4627	tags=40%, list=23%, signal=52%	
GOBP_MAMMARY_GLAND_DEVELOPMENT	GOBP_MAMMARY_GLAND_DEVELOPMENT		132	0.23254007	1.0506902	0.36744186	0.54463947	1.0	6247	tags=41%, list=32%, signal=59%	
GOBP_ENDOCRINE_PROCESS	GOBP_ENDOCRINE_PROCESS		99	0.24060015	1.0494947	0.36825886	0.547194	1.0	5643	tags=39%, list=29%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT		26	0.3240979	1.0492797	0.38608697	0.5474248	1.0	2363	tags=15%, list=12%, signal=17%	
GOBP_PARAXIAL_MESODERM_DEVELOPMENT	GOBP_PARAXIAL_MESODERM_DEVELOPMENT		21	0.3369255	1.0491832	0.37030718	0.5473906	1.0	7000	tags=57%, list=35%, signal=88%	
GOBP_NEGATIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY		114	0.23286644	1.048977	0.3586626	0.54761994	1.0	3775	tags=23%, list=19%, signal=28%	
GOBP_LUNG_ALVEOLUS_DEVELOPMENT	GOBP_LUNG_ALVEOLUS_DEVELOPMENT		67	0.2587935	1.0486245	0.36601308	0.5482096	1.0	7101	tags=51%, list=36%, signal=79%	
GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM		15	0.37018612	1.0477831	0.40034965	0.5499164	1.0	638	tags=20%, list=3%, signal=21%	
GOBP_FEMALE_SEX_DIFFERENTIATION	GOBP_FEMALE_SEX_DIFFERENTIATION		124	0.23086675	1.0467739	0.3782946	0.5520389	1.0	5227	tags=33%, list=26%, signal=45%	
GOBP_TAXIS	GOBP_TAXIS		406	0.19897223	1.0461507	0.3408488	0.5532325	1.0	4418	tags=25%, list=22%, signal=31%	
GOBP_HYALURONAN_CATABOLIC_PROCESS	GOBP_HYALURONAN_CATABOLIC_PROCESS		15	0.35528374	1.045713	0.39469028	0.5539904	1.0	2885	tags=27%, list=15%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING		60	0.26515958	1.045018	0.38118812	0.555329	1.0	3349	tags=28%, list=17%, signal=34%	
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY		26	0.3154494	1.0449938	0.4010239	0.5551065	1.0	4692	tags=38%, list=24%, signal=50%	
GOBP_PEPTIDYL_LYSINE_MODIFICATION	GOBP_PEPTIDYL_LYSINE_MODIFICATION		134	0.22688612	1.0449381	0.37617555	0.554972	1.0	6383	tags=37%, list=32%, signal=54%	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		38	0.29076964	1.0447847	0.39473686	0.55507916	1.0	4714	tags=37%, list=24%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY		30	0.31306738	1.0434066	0.3786078	0.558068	1.0	5188	tags=40%, list=26%, signal=54%	
