NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		121	0.3325696	1.4888614	0.003220612	0.14464034	1.0	3340	tags=28%, list=17%, signal=34%	
GOBP_MEMBRANE_REPOLARIZATION	GOBP_MEMBRANE_REPOLARIZATION		46	0.3961086	1.4887605	0.027914613	0.14451751	1.0	5591	tags=46%, list=28%, signal=64%	
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION		33	0.43369418	1.4882362	0.02881356	0.14492759	1.0	5737	tags=61%, list=29%, signal=85%	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_ENVELOPE	GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_ENVELOPE		15	0.5261841	1.4879243	0.04568528	0.14507225	1.0	4208	tags=53%, list=21%, signal=68%	
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS		250	0.30100754	1.4878086	0.0029498525	0.1449617	1.0	4771	tags=33%, list=24%, signal=43%	
GOBP_RESPONSE_TO_AUDITORY_STIMULUS	GOBP_RESPONSE_TO_AUDITORY_STIMULUS		27	0.44330433	1.4874007	0.042031523	0.14518687	1.0	4054	tags=30%, list=21%, signal=37%	
GOBP_BODY_MORPHOGENESIS	GOBP_BODY_MORPHOGENESIS		64	0.36568633	1.4873981	0.025806451	0.14496328	1.0	6679	tags=55%, list=34%, signal=82%	
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS		98	0.34014204	1.4868652	0.01826484	0.14536068	1.0	7738	tags=52%, list=39%, signal=85%	
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND		448	0.28251684	1.486779	0.0	0.14524254	1.0	4938	tags=32%, list=25%, signal=42%	
GOBP_REGENERATION	GOBP_REGENERATION		156	0.31792903	1.4864949	0.0030349013	0.14530043	1.0	4858	tags=32%, list=25%, signal=42%	
