NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE		27	0.43694454	1.3561717	0.08168317	0.14782059	1.0	3013	tags=26%, list=15%, signal=31%	
GOBP_SPECIFICATION_OF_SYMMETRY	GOBP_SPECIFICATION_OF_SYMMETRY		130	0.3446714	1.3556751	0.031512607	0.14826742	1.0	6877	tags=48%, list=35%, signal=74%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		36	0.41199714	1.3556087	0.08243728	0.14823517	1.0	3831	tags=39%, list=19%, signal=48%	
GOBP_CILIUM_ORGANIZATION	GOBP_CILIUM_ORGANIZATION		398	0.32047015	1.3555803	0.002004008	0.14816754	1.0	6281	tags=40%, list=32%, signal=57%	
GOBP_ERBB_SIGNALING_PATHWAY	GOBP_ERBB_SIGNALING_PATHWAY		126	0.3415571	1.3552449	0.036344755	0.14843005	1.0	5260	tags=35%, list=27%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING		77	0.3579486	1.355093	0.052401748	0.14851056	1.0	5212	tags=38%, list=26%, signal=51%	
GOBP_REGULATION_OF_CELL_FATE_COMMITMENT	GOBP_REGULATION_OF_CELL_FATE_COMMITMENT		42	0.39525554	1.3550179	0.073405534	0.14849454	1.0	5945	tags=48%, list=30%, signal=68%	
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION		179	0.33114275	1.3548086	0.018311292	0.1486479	1.0	5373	tags=36%, list=27%, signal=49%	
GOBP_BIOLOGICAL_PHASE	GOBP_BIOLOGICAL_PHASE		41	0.40282512	1.3530407	0.06982248	0.15053162	1.0	5538	tags=44%, list=28%, signal=61%	
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	GOBP_REGULATION_OF_PEPTIDE_TRANSPORT		249	0.32509816	1.3529605	0.005055612	0.15052615	1.0	5639	tags=37%, list=29%, signal=50%	
