NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_LYTIC_VACUOLE_ORGANIZATION	GOBP_LYTIC_VACUOLE_ORGANIZATION		100	0.19375004	0.9246679	0.67058825	0.7490328	1.0	1807	tags=14%, list=9%, signal=15%	
GOBP_B_CELL_ACTIVATION	GOBP_B_CELL_ACTIVATION		276	0.16417244	0.9237353	0.7133758	0.75106096	1.0	6964	tags=43%, list=35%, signal=65%	
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION		295	0.16323239	0.9235382	0.7708333	0.7511981	1.0	3789	tags=20%, list=19%, signal=24%	
GOBP_T_CELL_LINEAGE_COMMITMENT	GOBP_T_CELL_LINEAGE_COMMITMENT		34	0.24172506	0.92350805	0.5762712	0.7509503	1.0	2359	tags=15%, list=12%, signal=17%	
GOBP_DEVELOPMENTAL_MATURATION	GOBP_DEVELOPMENTAL_MATURATION		365	0.16098227	0.923346	0.8053097	0.75101084	1.0	4003	tags=22%, list=20%, signal=27%	
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS		105	0.19078372	0.9229989	0.6336207	0.75158364	1.0	3763	tags=24%, list=19%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING		73	0.20543964	0.92293495	0.6060606	0.75138056	1.0	4026	tags=27%, list=20%, signal=34%	
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		119	0.18705106	0.9224364	0.6895161	0.7522418	1.0	5118	tags=32%, list=26%, signal=43%	
GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		24	0.2668372	0.9222722	0.54647887	0.75230324	1.0	6344	tags=46%, list=32%, signal=67%	
GOBP_HORMONE_TRANSPORT	GOBP_HORMONE_TRANSPORT		376	0.15880689	0.9221864	0.79844964	0.75216603	1.0	4987	tags=29%, list=25%, signal=38%	
GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION	GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION		23	0.27032328	0.9221772	0.5652174	0.7518532	1.0	4906	tags=35%, list=25%, signal=46%	
GOBP_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT	GOBP_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT		31	0.24955717	0.9220626	0.59103644	0.7517982	1.0	2311	tags=19%, list=12%, signal=22%	
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS	GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS		218	0.16712464	0.92194283	0.7006369	0.7517245	1.0	4467	tags=26%, list=23%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS		24	0.26524612	0.92180824	0.5710456	0.75172174	1.0	1953	tags=25%, list=10%, signal=28%	
GOBP_REGULATION_OF_CELL_MATURATION	GOBP_REGULATION_OF_CELL_MATURATION		29	0.2504007	0.9217272	0.58097684	0.7515802	1.0	2704	tags=21%, list=14%, signal=24%	
GOBP_LIPOPROTEIN_METABOLIC_PROCESS	GOBP_LIPOPROTEIN_METABOLIC_PROCESS		138	0.1812361	0.92100656	0.66386557	0.75307703	1.0	3763	tags=24%, list=19%, signal=29%	
GOBP_PROTEIN_SUMOYLATION	GOBP_PROTEIN_SUMOYLATION		43	0.22777115	0.9209816	0.6219512	0.7528034	1.0	2293	tags=21%, list=12%, signal=24%	
GOBP_RESPONSE_TO_ACETYLCHOLINE	GOBP_RESPONSE_TO_ACETYLCHOLINE		52	0.22000213	0.92083156	0.5993789	0.7528378	1.0	6187	tags=48%, list=31%, signal=70%	
GOBP_REGULATION_OF_MYELINATION	GOBP_REGULATION_OF_MYELINATION		62	0.20903589	0.92076	0.61933535	0.75267506	1.0	5145	tags=32%, list=26%, signal=43%	
