NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS		21	-0.2429805	-0.7368186	0.8392157	0.9873789	1.0	2591	tags=19%, list=13%, signal=22%	
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY		15	-0.25969097	-0.73383796	0.85714287	0.98965317	1.0	4611	tags=33%, list=23%, signal=43%	
GOBP_NEGATIVE_T_CELL_SELECTION	GOBP_NEGATIVE_T_CELL_SELECTION		15	-0.2594604	-0.73347694	0.8226121	0.98933035	1.0	1450	tags=13%, list=7%, signal=14%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE		24	-0.22718662	-0.7334609	0.87969923	0.9886326	1.0	901	tags=13%, list=5%, signal=13%	
GOBP_RESPONSE_TO_INTERFERON_ALPHA	GOBP_RESPONSE_TO_INTERFERON_ALPHA		31	-0.2168665	-0.7330703	0.87829614	0.9883144	1.0	2480	tags=16%, list=13%, signal=18%	
GOBP_SPERM_FLAGELLUM_ASSEMBLY	GOBP_SPERM_FLAGELLUM_ASSEMBLY		47	-0.19597946	-0.7319104	0.92016804	0.9887524	1.0	2049	tags=15%, list=10%, signal=17%	
GOBP_CATECHOLAMINE_TRANSPORT	GOBP_CATECHOLAMINE_TRANSPORT		81	-0.17715882	-0.7311711	0.9693251	0.9887683	1.0	1484	tags=10%, list=8%, signal=11%	
GOBP_ENDODERM_DEVELOPMENT	GOBP_ENDODERM_DEVELOPMENT		69	-0.18105103	-0.7296247	0.92484343	0.98959714	1.0	4863	tags=23%, list=25%, signal=31%	
GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT	GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT		18	-0.25539628	-0.7294587	0.8416834	0.98905444	1.0	684	tags=11%, list=3%, signal=11%	
GOBP_PROTEIN_O_LINKED_MANNOSYLATION	GOBP_PROTEIN_O_LINKED_MANNOSYLATION		16	-0.25662354	-0.7292589	0.8473896	0.9885253	1.0	134	tags=6%, list=1%, signal=6%	
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION	GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION		33	-0.20958789	-0.72753537	0.9099804	0.9893809	1.0	6942	tags=42%, list=35%, signal=65%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		28	-0.21972205	-0.7273499	0.9078431	0.9888379	1.0	1817	tags=14%, list=9%, signal=16%	
